url,title,price,description,year,make,model,condition,cylinder,fuel,odometer,size,title_status,transimission,type,latitude,longitude
https://austin.craigslist.org/cto/6156862598.html,2010 Dodge Charger R/T V8 Hemi Automatic Clean Title Financing Availab,16500,"
        
Selling extra clean HEMI V8 2010 Dodge Charger R/T with Automatic Transmission
Leather Seats, Nice Exhaust System & More

Please Contact us at 8 3 2 4 5 3 4 5 4 9
Financing Available, Please Ask for more information    ",2010,dodge,challenger,excellent,8,gas,104000,,clean,automatic,,29.734800,-95.522000
https://austin.craigslist.org/cto/6162121393.html,2009 CADILLAC STS..70K. MILES,6800,"
        
Runs and drives great.
Very clean and dependable car.
Fully loaded. Leather seats,power seats,power windows,chrome wheels,cold ac and heat. Nice pearl white paint job. No mechanical issues. Everything works. Low miles. 70k miles. V6. Automatic.
Recent inspection. Rebuilt title.
Asking $6800. Obo. Hablo espanol    ",2009,CADILLAC,STS,,,gas,,,rebuilt,automatic,,,
https://austin.craigslist.org/cto/6162145033.html,2006 Dodge Charger Daytona Special Edition,12000,"
        
selling 2006 Dodge Charger Daytona #459-4000 made!! Low miles for a car 10yrs old! 80,700 miles. Leather/suede seats, PWR driver/passenger seats. 18way power seats. Floor mats almost as new, never used the originals floor mats. NON-SMOKER neither weird smells! Sounds like a race car with the almost straight pipes.. Still have the originals wheels but I will need them to be shipped here from back home (Not TX).. Never had an accident, No paint job in the body. Side molding were removed to paint them( they were faded).. No leaks.. Full Synthetic oil ALWAYS every 7k miles.. Bought from an old guy back in 2010 with only 11K miles on it.. Second owner my ""mom"" 3rd owner my name, didn't have credit at the time.. CLEAN CARFAX, CLEAN TITLE!. Money on had, or money order! NO PAYPAL, NO TIRE KICKERS, SERIOUS PEOPLE! We can talk price with the cash on hand, I trully don't want to get rid off it but need the money to buy a house! If can't sell it for the right price will keep, but don't miss out this low miles Daytona! HABLO ESPAÑOL!! 

text any time, call before 8pm. Leave a message, its a spanish recording but it stills works after the beep
(seven eight seven) nine75- zero five 3 one

PERFORMANCE:

Long tube Headers (JBA)
Hi-Flow cats (JBA)
resonators (SLP LM I)
Diablosport Predator tune (included) so you can tune it back as original or tune it yourself
Mopar CAI
Vented brakes

APPEREANCE:

Head/tail lights covers (GTS)
Viper replica wheels (20x9 20x10)
Tires with less than 2K miles (front 275/40/20R, 315/35/20R All season)

(seven eight seven) nine75- zero five 3 one    ",2006,dodge,charger,like new,8,gas,80675,full-size,clean,automatic,sedan,31.068962,-97.663822
https://austin.craigslist.org/cto/6155158950.html,2002 Mazda Protege,2500,"
        
This is a very good running car. It has proven to be reliable on the HWY, by taking my daughter safely to and from college in Beaumont tx to Austin. Paint is fair with some fading on the roof. It has a small oil leak but no need to add oil between oil changes. **Power locks, and windows. Cold AC. sunroof, tinted windows, JVC Bluetooth stereo.** $2500 OBO*    ",2002,mazda,protege,fair,4,gas,165250,compact,rebuilt,automatic,sedan,,
https://austin.craigslist.org/cto/6162143302.html,2005 NISSAN FRONTIER V6. 112K,6800,"
        
Runs and drives great.
Very clean and dependable truck.
Cloth seats,power windows,4 full size doors, 2wd,cold ac and heat. Everything works great. V6. 112k.
Automatic. Rebuilt title. Recent inspection. Asking $6800. Obo.

 

    ",2005,NISSAN,FRONTIER,,,gas,,,rebuilt,automatic,,,
https://austin.craigslist.org/cto/6130956070.html,"F-350 2006 XL utility  bed 6.0L Diesel $9,950 OBO",9950,"
        
2006    Ford F-350     XL Super Duty white single cab service  truck, 113k mileage, tow mirrors, power windows, power locks, power mirrors, towing package heavy duty ladder rack, black  heavy duty grill guard, ice cold A/C, 6.0L Power stroke diesel, auto  transmission, good  tires, fully functional tommy lift gate, interior and exterior are in great shape. F350 1 Ton 6.0L powerstroke automatic single cab utility bed work  truck clean inside and out A/C ice cold. Runs and drives great. One owner vehicle, fleet maintained, Clean  and clear title. Call Bud 
 
    ",2006,Ford,F-350,,,diesel,113000,,clean,automatic,,,
https://austin.craigslist.org/ctd/6162156827.html,2016 Subaru Impreza 2.0i Premium,21900,"
        
_Subaru_Impreza_   2.0i Premium All-wheel Drive CVT Impreza 2.0L H-4 cyl JF1GJAF67GH013732 5670 RED ZP13710 2016 Black Subaru*Although every reasonable effort has been made to ensure the accuracy of the information contained on this site, absolute accuracy cannot be guaranteed. This site, and all information and materials appearing on it, are presented to the user ""as is"" without warranty of any kind, either express or implied, including but not limited to the implied warranties of merchantability, fitness for a particular purpose, title or non-infringement. All vehicles are subject to prior sale. Price does not include applicable tax, title, and license. Not responsible for typographical errors.    ",2016,subaru,impreza,,,gas,,,clean,automatic,,30.582572,-97.692412
https://austin.craigslist.org/cto/6162158863.html,"Excellent Condition, Low Mileage 2012 Chevy Traverse LT",16200,"
        
Excellent condition, one owner, no accidents.  Ready to step up, now is your chance, it won't last, super clean.
This one has the tow / camper package, roof rack,  rear bucket seats, seats 7,  a great family vacation vehicle or mom taxi.
    ",2012,chevy,traverse,excellent,6,gas,35754,full-size,clean,automatic,SUV,30.521308,-97.830677
https://austin.craigslist.org/cto/6142295135.html,1993 Chevy cavalier,1500,"
        
1993 Chevy cavalier 
184,000 miles
Clean title
Cold A/C
Clean insides
Touchscreen radio
Wired for amp.
2.2 ltr 4 cylinder
1500.00 obo.
Will trade for truck. Title must be transferred same day. 

Joe.
    ",1993,chevy,cavelier,,,gas,,,clean,automatic,,,
https://austin.craigslist.org/cto/6162149801.html,2013 Ford Mustang 3.7L V6,16000,"
        
Second owner of this perfect condition mustang with clean Carfax report and extremely low miles.  This car is perfect for getting around town and cruising the toll roads with a very smooth suspension and a quiet ride at highway speeds.   I made this purchase in January from Roger-Beasley Mazda in Georgetown and the only reason I have decided to sell so soon is to purchase a diesel truck.  

Stand-out Features
- 2013 with only 33,000 miles
- 305hp 3.7L V6 with 6-Speed Automatic Transmission
- 19mpg city and up to 33mpg highway
- Ford factory powertrain warranty up to 60,000 miles
- 7 Year 100,000 Bumper-to-Bumper warranty through Roger-Beasley Mazda
- No dents, scratches, dings, or scrapes
- Keyless entry with alarm.  Very loud horn
- Etremely bright headlights
- Dark tint with warranty
- Completely factory.  No upgrades
- Microsoft SYNC with Bluetooth capabilities
- Voice Command via steering wheel controls
- Good tread life on tires
- Brakes stop on a dime
- Ice cold A/C

Available to meet for looks and test drives during the evenings and any time on the weekend.
This is a private sale so no financing is available.  Cash or Check.    ",2013,ford,mustang,excellent,6,gas,33200,,lien,automatic,coupe,30.517367,-97.654670
https://austin.craigslist.org/cto/6162181471.html,2008 f250 king ranch,16500,"
        
Im selling my diesel truck
Im sellling to serious buyer only
-very great condition 
- come see it in do ur offer
-clean title in hand
High miles
4x4-
Automatic 
-navigation system 

 
    ",2008,ford,f250,,,diesel,,,clean,automatic,,,
https://austin.craigslist.org/cto/6162204146.html,2008 Dodge Charger runs and drives great,3000,"
        
Trying to sell my car I just switched jobs and I no longer need it so I figured someone else can put it to use it runs and drives good there's no leaks or no smoke AC and heater work might just needs to be vacuumed and shampooed we are asking $3,000 or best offer call 
 
    ",2008,dodge,charger,,6,gas,288000,,clean,automatic,,30.338800,-97.532300
